Region,fo_name,county,van_precinct_name,precinct_name,van_precinct_id,GEOID,voters,doors,targets
R12,R12E - Winchester,CLARKE,302 - Pine Grove,Pine Grove,295727,51043000302,788,516,66
R12,R12E - Winchester,CLARKE,101 - Russell,Russell,295724,51043000101,2608,1637,158
R12,R12E - Winchester,FREDERICK,302 - Neff's Town,Neff's Town,296078,51069000302,1089,869,85
R12,R12E - Winchester,FREDERICK,501 - Stephens City,Stephens City,296084,51069000501,2072,1546,256
R12,R12E - Winchester,FREDERICK,303 - Jordan Springs,Jordan Springs,2228442,51069000303,3778,2481,575
R12,R12E - Winchester,FREDERICK,104 - Cedar Creek,Cedar Creek,296073,51069000104,1113,662,54
R12,R12E - Winchester,FREDERICK,502 - Bass-Hoover,Bass-Hoover,2257685,51069000502,2763,1888,244
R12,R12E - Winchester,WARREN,301 - North River,North River,297021,51187000301,3043,2267,347
R12,R12E - Winchester,WINCHESTER CITY,402 - Rolling Hills,Rolling Hills,1569640,51840000402,2950,2087,417
R12,R12E - Winchester,CLARKE,502 - Blue Ridge,Blue Ridge,295730,51043000502,655,470,43
R12,R12E - Winchester,CLARKE,301 - Millwood,Millwood,295726,51043000301,1992,1280,201
R12,R12E - Winchester,WINCHESTER CITY,101 - Merrimans,Merrimans,297719,51840000101,3417,2252,520
R12,R12E - Winchester,FREDERICK,101 - Russells,Russells,296070,51069000101,3293,2021,162
R12,R12E - Winchester,WINCHESTER CITY,301 - War Memorial,War Memorial,297723,51840000301,3714,3026,554
R12,R12E - Winchester,WARREN,202 - Linden,Linden,297020,51187000202,3478,2306,257
R12,R12E - Winchester,FREDERICK,304 - Gibson School,Gibson School,2228494,51069000304,1239,985,159
R12,R12E - Winchester,FREDERICK,401 - Armel,Armel,1569583,51069000401,2379,1476,234
R12,R12E - Winchester,WARREN,402 - West Shenandoah,West Shenandoah,297025,51187000402,1932,1230,119
R12,R12E - Winchester,FREDERICK,403 - Parkin's Mill,Parkin's Mill,296082,51069000403,3374,2454,360
R12,R12E - Winchester,FREDERICK,205 - White Hall,White Hall,296079,51069000205,1627,952,74
R12,R12E - Winchester,CLARKE,501 - Buckmarsh,Buckmarsh,295729,51043000501,1694,1045,143
R12,R12E - Winchester,CLARKE,201 - Berryville,Berryville,295725,51043000201,2511,1729,303
R12,R12E - Winchester,FREDERICK,305 - Sunnyside,Sunnyside,2228513,51069000305,1651,1227,156
R12,R12E - Winchester,FREDERICK,602 - Ash Hollow,Ash Hollow,296088,51069000602,3332,2448,384
R12,R12E - Winchester,WINCHESTER CITY,201 - Virginia Avenue,Virginia Avenue,297721,51840000201,3799,3137,627
R12,R12E - Winchester,FREDERICK,605 - Sulphur Spring,Sulphur Spring,2228465,51069000605,319,223,18
R12,R12E - Winchester,FREDERICK,505 - Aylor,Aylor,2228502,51069000505,1686,1022,157
R12,R12E - Winchester,WARREN,501 - South River,South River,297026,51187000501,3857,2730,306
R12,R12E - Winchester,WARREN,302 - Riverton,Riverton,297022,51187000302,3316,2074,201
R12,R12E - Winchester,FREDERICK,601 - Millbrook,Millbrook,296087,51069000601,2893,1876,291
R12,R12E - Winchester,WARREN,201 - Happy Creek,Happy Creek,297019,51187000201,3252,2111,277
R12,R12E - Winchester,WINCHESTER CITY,401 - Frederick Douglass,Frederick Douglass,297724,51840000401,2143,1802,354
R12,R12E - Winchester,WARREN,101 - Fork Town,Fork Town,297016,51187000101,2346,1776,257
R12,R12E - Winchester,FREDERICK,503 - Canterburg,Canterburg,296086,51069000503,3517,2300,248
R12,R12E - Winchester,WARREN,502 - Bentonville,Bentonville,297027,51187000502,1230,794,48
R12,R12E - Winchester,FREDERICK,204 - Nain,Nain,1569582,51069000204,2306,1539,116
R12,R12E - Winchester,FREDERICK,604 - Carpers Valley,Carpers Valley,296080,51069000604,1000,698,92
R12,R12E - Winchester,FREDERICK,102 - Gore,Gore,296071,51069000102,3714,2556,187
R12,R12E - Winchester,WARREN,102 - Otterburn,Otterburn,297017,51187000102,3875,2437,189
R12,R12E - Winchester,FREDERICK,105 - Middletown,Middletown,2228508,51069000105,1409,1040,185
R12,R12E - Winchester,WARREN,401 - East Shenandoah,East Shenandoah,297024,51187000401,4534,3147,357
R12,R12E - Winchester,FREDERICK,201 - Gainesborough,Gainesborough,296074,51069000201,2157,1368,80
R12,R12E - Winchester,FREDERICK,504 - Vaucluse Spring,Vaucluse Spring,2228507,51069000504,2978,1855,277
R12,R12E - Winchester,WARREN,504 - Browntown,Browntown,297028,51187000504,900,575,28
R13,R13A -  Greater CD9,PULASKI,201 - Draper,Draper,296742,51155000201,1728,1106,48
R13,R13A -  Greater CD9,HENRY,103 - Scott's Tanyard,Scott's Tanyard,296294,51089000103,2975,2079,158
R13,R13A -  Greater CD9,FRANKLIN,503 - Bowmans,Bowmans,296062,51067000503,1791,1134,84
R13,R13A -  Greater CD9,GILES,202 - Staffordsville,Staffordsville,296094,51071000202,543,363,13
R13,R13A -  Greater CD9,FRANKLIN,201 - Glade Hill,Glade Hill,296049,51067000201,1287,844,46
R13,R13A -  Greater CD9,FRANKLIN,702 - Rocky Mount West,Rocky Mount West,296068,51067000702,2083,1463,202
R13,R13A -  Greater CD9,CRAIG,401 - Barbours Creek,Barbours Creek,295737,51045000401,368,238,6
R13,R13A -  Greater CD9,HENRY,601 - Fontaine,Fontaine,296312,51089000601,1969,1326,145
R13,R13A -  Greater CD9,HENRY,202 - Horsepasture #1,Horsepasture #1,296296,51089000202,1794,1199,114
R13,R13A -  Greater CD9,HENRY,504 - Oak Level,Oak Level,296310,51089000504,663,441,34
R13,R13A -  Greater CD9,PULASKI,101 - Belspring,Belspring,296739,51155000101,932,787,33
R13,R13A -  Greater CD9,PATRICK,302 - Liberty,Liberty,296595,51141000302,955,635,21
R13,R13A -  Greater CD9,HENRY,204 - Spencer,Spencer,296298,51089000204,1689,1140,132
R13,R13A -  Greater CD9,GILES,102 - Rich Creek,Rich Creek,296091,51071000102,1110,830,21
R13,R13A -  Greater CD9,GILES,102 - Rich Creek,Rich Creek,296091,51071000101,1110,830,21
R13,R13A -  Greater CD9,FLOYD,401 - Burks Fork,Burks Fork,296039,51063000401,2444,1664,109
R13,R13A -  Greater CD9,HENRY,405 - Mountain View,Mountain View,296306,51089000405,896,626,134
R13,R13A -  Greater CD9,PATRICK,301 - Critz/Stella,Critz/Stella,296594,51141000301,1769,1158,138
R13,R13A -  Greater CD9,FRANKLIN,204 - Dudley,Dudley,296052,51067000204,1903,1218,82
R13,R13A -  Greater CD9,CRAIG,301 - Givens & Reynolds Store,Givens & Reynolds Store,295734,51045000301,475,311,14
R13,R13A -  Greater CD9,FRANKLIN,502 - Callaway,Callaway,296061,51067000502,1936,1239,74
R13,R13A -  Greater CD9,PULASKI,301 - Dublin,Dublin,296745,51155000301,2999,2104,105
R13,R13A -  Greater CD9,GILES,302 - Pembroke,Pembroke,296097,51071000302,2414,1661,70
R13,R13A -  Greater CD9,FRANKLIN,403 - Endicott,Endicott,296059,51067000403,825,526,34
R13,R13A -  Greater CD9,RADFORD CITY,001 - East Precinct,East Precinct,297475,51750000001,2504,2202,337
R13,R13A -  Greater CD9,PATRICK,102 - Claudville,Claudville,296589,51141000102,818,549,22
R13,R13A -  Greater CD9,MARTINSVILLE CITY,002 - Precinct #2,Precinct #2,297317,51690000002,2072,1644,412
R13,R13A -  Greater CD9,PULASKI,203 - Newbern,Newbern,296744,51155000203,2837,2068,169
R13,R13A -  Greater CD9,PATRICK,501 - Stuart Community,Stuart Community,296598,51141000403,613,409,21
R13,R13A -  Greater CD9,FRANKLIN,304 - Dickinson,Dickinson,296056,51067000304,1137,760,96
R13,R13A -  Greater CD9,HENRY,305 - Mountain Valley,Mountain Valley,296302,51089000305,1037,687,124
R13,R13A -  Greater CD9,GILES,201 - Pearisburg,Pearisburg,296093,51071000201,3352,2312,97
R13,R13A -  Greater CD9,PATRICK,503 - Woolwine,Woolwine,296600,51141000503,1300,853,47
R13,R13A -  Greater CD9,HENRY,502 - Figsboro,Figsboro,296308,51089000502,1296,867,70
R13,R13A -  Greater CD9,MARTINSVILLE CITY,001 - Precinct #1,Precinct #1,297316,51690000001,814,609,245
R13,R13A -  Greater CD9,PULASKI,304 - Snowville,Snowville,296747,51155000304,1399,900,49
R13,R13A -  Greater CD9,GILES,103 - Narrows,Narrows,296092,51071000103,2621,1807,66
R13,R13A -  Greater CD9,HENRY,302 - Axton,Axton,296299,51089000302,1181,804,151
R13,R13A -  Greater CD9,HENRY,602 - Hillcrest,Hillcrest,296313,51089000602,642,447,53
R13,R13A -  Greater CD9,CRAIG,101 - Court House,Court House,295731,51045000101,753,548,21
R13,R13A -  Greater CD9,HENRY,505 - Dyers Store,Dyers Store,296311,51089000505,1084,709,81
R13,R13A -  Greater CD9,PATRICK,401 - Meadows Of Dan,Meadows Of Dan,296596,51141000401,1093,756,44
R13,R13A -  Greater CD9,HENRY,401 - Collinsville #1,Collinsville #1,296303,51089000401,1258,914,83
R13,R13A -  Greater CD9,MARTINSVILLE CITY,006 - Precinct #6,Precinct #6,297321,51690000006,437,333,143
R13,R13A -  Greater CD9,PATRICK,201 - Dry Pond,Dry Pond,296591,51141000201,634,425,17
R13,R13A -  Greater CD9,FRANKLIN,501 - Waidsboro,Waidsboro,296060,51067000404,1249,861,56
R13,R13A -  Greater CD9,GILES,303 - Newport,Newport,296098,51071000303,1181,813,40
R13,R13A -  Greater CD9,MARTINSVILLE CITY,005 - Precinct #5,Precinct #5,297320,51690000005,2217,1471,264
R13,R13A -  Greater CD9,PULASKI,102 - New River,New River,296740,51155000102,3038,2142,180
R13,R13A -  Greater CD9,CRAIG,402 - Paint Bank,Paint Bank,295738,51045000402,82,55,0
R13,R13A -  Greater CD9,HENRY,303 - Irisburg,Irisburg,296300,51089000303,2308,1621,253
R13,R13A -  Greater CD9,PULASKI,202 - South Pulaski,South Pulaski,296743,51155000202,485,362,28
R13,R13A -  Greater CD9,HENRY,604 - Ridgeway #2,Ridgeway #2,296316,51089000604,1527,1060,60
R13,R13A -  Greater CD9,FRANKLIN,302 - Fork Mountain,Fork Mountain,296054,51067000302,1101,722,67
R13,R13A -  Greater CD9,RADFORD CITY,002 - Central Precinct,Central Precinct,297476,51750000002,2335,1578,297
R13,R13A -  Greater CD9,FRANKLIN,203 - Hodgesville,Hodgesville,296051,51067000203,1577,1073,61
R13,R13A -  Greater CD9,HENRY,603 - Ridgeway #1,Ridgeway #1,296315,51089000603,2185,1526,145
R13,R13A -  Greater CD9,HENRY,501 - Bassett #1,Bassett #1,296307,51089000501,1030,734,97
R13,R13A -  Greater CD9,MARTINSVILLE CITY,003 - Precinct #3,Precinct #3,297318,51690000003,1464,1172,262
R13,R13A -  Greater CD9,PULASKI,501 - Robinson,Robinson,296750,51155000501,4554,3238,220
R13,R13A -  Greater CD9,MARTINSVILLE CITY,004 - Precinct #4,Precinct #4,297319,51690000004,2066,1646,467
R13,R13A -  Greater CD9,PATRICK,101 - Ararat,Ararat,296588,51141000101,942,636,45
R13,R13A -  Greater CD9,GILES,203 - White Gate,White Gate,296095,51071000203,306,183,3
R13,R13A -  Greater CD9,FRANKLIN,602 - Bonbrook,Bonbrook,296065,51067000602,1921,1234,73
R13,R13A -  Greater CD9,FRANKLIN,202 - Penhook,Penhook,296050,51067000202,1714,1082,65
R13,R13A -  Greater CD9,FRANKLIN,303 - Sontag,Sontag,296055,51067000303,2164,1489,180
R13,R13A -  Greater CD9,PATRICK,502 - Elamsville,Elamsville,296599,51141000502,1320,937,46
R13,R13A -  Greater CD9,FRANKLIN,504 - Gogginsville,Gogginsville,296063,51067000504,2032,1302,95
R13,R13A -  Greater CD9,PULASKI,103 - West Cloyd,West Cloyd,296741,51155000103,1015,680,35
R13,R13A -  Greater CD9,CRAIG,403 - Craig Springs,Craig Springs,295739,51045000403,396,266,7
R13,R13A -  Greater CD9,FRANKLIN,301 - Snow Creek,Snow Creek,296053,51067000301,1117,726,60
R13,R13A -  Greater CD9,FRANKLIN,402 - Ferrum,Ferrum,296058,51067000402,1458,1027,66
R13,R13A -  Greater CD9,MONTGOMERY,305 - Precinct C-5,Precinct C-5,2257726,51121000305,1723,1171,191
R13,R13A -  Greater CD9,FRANKLIN,603 - Coopers Cove,Coopers Cove,296066,51067000603,1301,840,55
R13,R13A -  Greater CD9,CRAIG,201 - Ammendale Precinct,Ammendale Precinct,295732,51045000201,790,506,18
R13,R13A -  Greater CD9,CRAIG,303 - Marshalls Store,Marshalls Store,295736,51045000303,345,217,7
R13,R13A -  Greater CD9,HENRY,102 - Gunville,Gunville,296293,51089000102,1771,1268,55
R13,R13A -  Greater CD9,RADFORD CITY,004 - New River Precinct,New River Precinct,1992186,51750000004,1971,1690,255
R13,R13A -  Greater CD9,MONTGOMERY,202 - Precinct B-2,Precinct B-2,296516,51121000202,2834,1930,377
R13,R13A -  Greater CD9,FRANKLIN,703 - Rocky Mount South,Rocky Mount South,296069,51067000703,1423,954,134
R13,R13A -  Greater CD9,PATRICK,203 - Russell Creek,Russell Creek,296593,51141000203,1020,692,52
R13,R13A -  Greater CD9,FLOYD,301 - Courthouse,Courthouse,296038,51063000301,2374,1681,170
R13,R13A -  Greater CD9,HENRY,503 - Stanleytown,Stanleytown,296309,51089000503,2209,1563,75
R13,R13A -  Greater CD9,HENRY,404 - Collinsville #2,Collinsville #2,296305,51089000404,2209,1568,197
R13,R13A -  Greater CD9,FLOYD,201 - Little River,Little River,296037,51063000201,2420,1635,154
R13,R13A -  Greater CD9,PATRICK,103 - Willis Gap,Willis Gap,296590,51141000103,970,629,31
R13,R13A -  Greater CD9,MONTGOMERY,205 - Precinct B-5,Precinct B-5,2257759,51121000205,2304,1754,404
R13,R13A -  Greater CD9,MONTGOMERY,203 - Precinct B-3,Precinct B-3,296517,51121000203,1295,940,111
R13,R13A -  Greater CD9,FRANKLIN,701 - Rocky Mount East,Rocky Mount East,296067,51067000701,1836,1369,172
R13,R13A -  Greater CD9,FLOYD,501 - Indian Valley,Indian Valley,296040,51063000501,2417,1560,114
R13,R13A -  Greater CD9,MONTGOMERY,204 - Precinct B-4,Precinct B-4,948797,51121000204,3427,2482,570
R13,R13A -  Greater CD9,MONTGOMERY,501 - Precinct E-1,Precinct E-1,296527,51121000501,2883,2261,385
R13,R13A -  Greater CD9,HENRY,101 - Bassett #2,Bassett #2,296292,51089000101,988,719,101
R13,R13A -  Greater CD9,PATRICK,202 - Patrick Springs,Patrick Springs,296592,51141000202,1095,802,50
R13,R13A -  Greater CD9,PULASKI,402 - Walker,Walker,296749,51155000402,1016,656,24
R13,R13A -  Greater CD9,GILES,301 - Eggleston,Eggleston,296096,51071000301,917,633,27
R13,R13A -  Greater CD9,FLOYD,101 - Locust Grove,Locust Grove,296036,51063000101,2451,1628,134
R13,R13A -  Greater CD9,HENRY,201 - Fieldale,Fieldale,296295,51089000201,1100,835,87
R13,R13A -  Greater CD9,MONTGOMERY,403 - Precinct D-3,Precinct D-3,296524,51121000403,3245,2301,342
R13,R13A -  Greater CD9,HENRY,304 - Mount Olivet,Mount Olivet,296301,51089000304,2153,1400,338
R13,R13A -  Greater CD9,PULASKI,302 - Hiwassee,Hiwassee,296746,51155000302,583,400,15
R13,R13A -  Greater CD9,HENRY,203-Horsepasture #2,Horsepasture #2,296297,51089000203,1575,1119,232
R13,R13A -  Greater CD9,PULASKI,403 - West Massie,West Massie,2274032,51155000403,2900,2134,160
R13,R13A -  Greater CD9,CRAIG,501 - Craig City,Craig City,295741,51045000501,758,518,9
R13,R13A -  Greater CD9,PATRICK,402 - Stuart Fairgrounds,Stuart Fairgrounds,296597,51141000402,833,645,32
R13,R13A -  Greater CD9,RADFORD CITY,003 - West Precinct,West Precinct,297477,51750000003,2822,2023,345
R13,R13A -  Greater CD9,FRANKLIN,601 - Boones Mill,Boones Mill,296064,51067000601,2687,1772,140
R13,R13A -  Greater CD9,FRANKLIN,102 - Burnt Chimney,Burnt Chimney,296047,51067000102,3789,2438,209
R13,R13A -  Greater CD9,FRANKLIN,401 - Henry,Henry,296057,51067000401,1474,1003,44
R13,R13A -  Greater CD9,MONTGOMERY,304 - Precinct C-4,Precinct C-4,296521,51121000304,2747,2180,362
R13,R13A -  Greater CD9,HENRY,402 - Daniels Creek,Daniels Creek,296304,51089000402,1501,1173,143
R13,R13A -  Greater CD9,FRANKLIN,103 - Scruggs,Scruggs,296048,51067000103,3290,2030,153
R13,R13A -  Greater CD9,MONTGOMERY,502 - Precinct E-2,Precinct E-2,296528,51121000502,1919,1288,172
R13,R13A -  Greater CD9,PULASKI,404 - East Massie,East Massie,2274009,51155000404,756,484,49
R13,R13B - Galax,WASHINGTON,301 - Watauga,Watauga,297035,51191000301,3087,1929,80
R13,R13B - Galax,GRAYSON,104 - Mouth Of Wilson,Mouth Of Wilson,296121,51077000104,307,205,10
R13,R13B - Galax,CARROLL,501 - Vaughan,Vaughan,295644,51035000501,679,489,14
R13,R13B - Galax,CARROLL,202 - Laurel Fork,Laurel Fork,295635,51035000202,906,599,23
R13,R13B - Galax,GRAYSON,105 - Mount Rogers,Mount Rogers,296122,51077000105,371,262,8
R13,R13B - Galax,TAZEWELL,101 - Indian Valley,Indian Valley,296992,51185000101,945,646,9
R13,R13B - Galax,SMYTH,401 - East Park,East Park,296896,51173000401,2972,2209,87
R13,R13B - Galax,SCOTT,304 - Copper Creek,Copper Creek,296867,51169000304,263,176,0
R13,R13B - Galax,SMYTH,202 - Rich Valley,Rich Valley,296893,51173000202,796,521,15
R13,R13B - Galax,BRISTOL CITY,002 - Second Precinct,Second Precinct,297119,51520000002,2810,2077,252
R13,R13B - Galax,RUSSELL,103 - South Castlewood,South Castlewood,296846,51167000103,847,605,32
R13,R13B - Galax,LEE,102 - Ewing,Ewing,296371,51105000102,917,646,10
R13,R13B - Galax,BLAND,301 - Hollybrook,Hollybrook,295539,51021000301,628,382,3
R13,R13B - Galax,DICKENSON,202 - Frying Pan,Frying Pan,295763,51051000202,247,168,12
R13,R13B - Galax,DICKENSON,101 - South Clintwood,South Clintwood,295761,51051000101,2024,1480,81
R13,R13B - Galax,RUSSELL,201 - North Castlewood,North Castlewood,296847,51167000201,2451,1755,72
R13,R13B - Galax,TAZEWELL,401 - Richlands,Richlands,297011,51185000401,5027,3765,136
R13,R13B - Galax,TAZEWELL,303 - Paint Lick,Paint Lick,297009,51185000303,2195,1483,23
R13,R13B - Galax,SCOTT,603 - Fairview,Fairview,296875,51169000603,350,244,3
R13,R13B - Galax,GALAX CITY,001 - East,East,297241,51640000001,1978,1514,86
R13,R13B - Galax,SMYTH,301 - Chilhowie,Chilhowie,296894,51173000301,3021,2110,74
R13,R13B - Galax,RUSSELL,303 - New Garden,New Garden,296852,51167000303,1393,1000,43
R13,R13B - Galax,SCOTT,503 - Manville,Manville,296871,51169000503,457,304,5
R13,R13B - Galax,WISE,202 - Wise,Wise,297061,51195000202,4021,3132,122
R13,R13B - Galax,GRAYSON,201 - Comers Rock,Comers Rock,296125,51077000108,245,167,5
R13,R13B - Galax,BUCHANAN,701 - Whitewood,Whitewood,295591,51027000701,1158,883,30
R13,R13B - Galax,RUSSELL,301 - Cooks Mill,Cooks Mill,296850,51167000301,439,296,9
R13,R13B - Galax,WASHINGTON,204 Woodland Hills,204 Woodland Hills,1569625,51191000204,1731,1121,52
R13,R13B - Galax,SCOTT,504 - Rye Cove,Rye Cove,296872,51169000504,891,586,11
R13,R13B - Galax,BRISTOL CITY,004 - Fourth Precinct,Fourth Precinct,297121,51520000004,2690,1835,168
R13,R13B - Galax,BUCHANAN,203 - Rocklick,Rocklick,295580,51027000203,1072,827,87
R13,R13B - Galax,SCOTT,102 - Yuma,Yuma,296860,51169000102,1446,891,14
R13,R13B - Galax,BLAND,201 - Davis,Davis,295537,51021000201,230,151,1
R13,R13B - Galax,WISE,102 - Dorchester,Dorchester,297057,51195000102,999,720,47
R13,R13B - Galax,DICKENSON,501 - Tarpon,Tarpon,295771,51051000501,443,299,17
R13,R13B - Galax,BUCHANAN,103 - Hurley,Hurley,295576,51027000103,1554,1101,72
R13,R13B - Galax,SMYTH,702 - Sugar Grove,Sugar Grove,296903,51173000702,1120,781,20
R13,R13B - Galax,WASHINGTON,603 - Valley Institute,Valley Institute,297044,51191000603,2243,1413,60
R13,R13B - Galax,WASHINGTON,504 - Green Cove,Green Cove,297041,51191000504,270,180,5
R13,R13B - Galax,GRAYSON,203 - Independence,Independence,296127,51077000203,1836,1281,38
R13,R13B - Galax,BUCHANAN,502 - Fox,Fox,295586,51027000502,288,194,33
R13,R13B - Galax,SCOTT,303 - Twin Springs,Twin Springs,296866,51169000303,810,519,13
R13,R13B - Galax,SCOTT,601 - Clinchport,Clinchport,296873,51169000601,674,455,7
R13,R13B - Galax,TAZEWELL,106 - Pocahontas,Pocahontas,296996,51185000106,348,313,7
R13,R13B - Galax,DICKENSON,302 - Herald,Herald,295766,51051000302,589,358,25
R13,R13B - Galax,WISE,201 - North Coeburn,North Coeburn,297060,51195000201,1510,1179,68
R13,R13B - Galax,WISE,401 - Clinch Valley,Clinch Valley,297065,51195000401,2620,1806,80
R13,R13B - Galax,TAZEWELL,112 - Bandy,Bandy,297001,51185000112,415,294,3
R13,R13B - Galax,TAZEWELL,112 - Bandy,Bandy,297001,51185000107,415,294,3
R13,R13B - Galax,CARROLL,301 - Hillsville C,Hillsville C,295637,51035000301,2749,1890,76
R13,R13B - Galax,LEE,504 - Keokee,Keokee,296387,51105000504,283,220,11
R13,R13B - Galax,BUCHANAN,602 - Garden,Garden,295589,51027000602,879,687,23
R13,R13B - Galax,SCOTT,501 - Dungannon,Dungannon,296869,51169000501,623,462,7
R13,R13B - Galax,GRAYSON,403 - Oldtown,Oldtown,296132,51077000403,655,464,18
R13,R13B - Galax,SMYTH,703 - Konnarock,Konnarock,296904,51173000703,159,110,4
R13,R13B - Galax,WASHINGTON,502 - Damascus,Damascus,297040,51191000502,1660,1197,44
R13,R13B - Galax,SCOTT,301 - Nickelsville,Nickelsville,296864,51169000301,1054,755,9
R13,R13B - Galax,CARROLL,203 - Gladesboro,Gladesboro,295636,51035000203,1230,803,27
R13,R13B - Galax,WYTHE,402 - Max Meadows,Max Meadows,297073,51197000402,1917,1340,33
R13,R13B - Galax,LEE,103 - Rose Hill,Rose Hill,296372,51105000103,1581,1134,23
R13,R13B - Galax,BUCHANAN,302 - North Grundy,North Grundy,295582,51027000302,1055,793,45
R13,R13B - Galax,RUSSELL,402 - Swords Creek,Swords Creek,296855,51167000402,1980,1379,28
R13,R13B - Galax,TAZEWELL,214 - Thompson Valley,Thompson Valley,297006,51185000214,761,491,7
R13,R13B - Galax,DICKENSON,502 - North Clintwood,North Clintwood,295772,51051000502,1618,1156,51
R13,R13B - Galax,WYTHE,102 - Rural Retreat,Rural Retreat,297069,51197000102,2783,1905,52
R13,R13B - Galax,TAZEWELL,402 - Jewell Ridge,Jewell Ridge,297012,51185000402,322,238,16
R13,R13B - Galax,WASHINGTON,101 - East Abingdon,East Abingdon,297029,51191000101,3571,2597,169
R13,R13B - Galax,BLAND,202 - Seddon,Seddon,295538,51021000202,936,616,13
R13,R13B - Galax,RUSSELL,601 - East Lebanon,East Lebanon,1569620,51167000601,1539,1031,35
R13,R13B - Galax,BUCHANAN,601 - Council,Council,295588,51027000601,623,400,21
R13,R13B - Galax,CARROLL,201 - Hillsville B,Hillsville B,295634,51035000201,2479,1674,69
R13,R13B - Galax,BLAND,102 - Ceres,Ceres,295536,51021000102,619,395,13
R13,R13B - Galax,BUCHANAN,405 - Grundy,Grundy,2274025,51027000405,603,477,22
R13,R13B - Galax,BUCHANAN,403 - South Grundy,South Grundy,295583,51027000403,1017,795,82
R13,R13B - Galax,WYTHE,603 Evergreen,603 Evergreen,297078,51197000603,1117,748,24
R13,R13B - Galax,TAZEWELL,207 - Freestone,Freestone,297004,51185000207,207,130,1
R13,R13B - Galax,WASHINGTON,702 - Wallace,Wallace,297046,51191000702,890,597,33
R13,R13B - Galax,CARROLL,504 - Laurel,Laurel,295647,51035000504,1020,660,28
R13,R13B - Galax,BLAND,302 - Mechanicsburg,Mechanicsburg,295540,51021000302,385,237,4
R13,R13B - Galax,CARROLL,302 - Sylvatus,Sylvatus,295638,51035000302,985,624,21
R13,R13B - Galax,TAZEWELL,102 - Tip Top,Tip Top,296993,51185000102,719,467,13
R13,R13B - Galax,DICKENSON,301 - West Dante,West Dante,295765,51051000301,279,179,5
R13,R13B - Galax,BUCHANAN,202 - Bull,Bull,295579,51027000202,897,668,36
R13,R13B - Galax,WASHINGTON,602 - Mendota,Mendota,297043,51191000602,563,347,5
R13,R13B - Galax,WISE,104 - West Pound,West Pound,297059,51195000104,2620,1942,75
R13,R13B - Galax,CARROLL,103 - Lambsburg,Lambsburg,295632,51035000103,861,553,22
R13,R13B - Galax,CARROLL,402 - Woodlawn D,Woodlawn D,295641,51035000402,2349,1584,58
R13,R13B - Galax,WYTHE,601 - Huddle,Huddle,297076,51197000601,910,593,8
R13,R13B - Galax,WYTHE,101 - Royal Oak,Royal Oak,297068,51197000101,856,590,12
R13,R13B - Galax,RUSSELL,403 - Honaker,Honaker,1569619,51167000403,1009,835,28
R13,R13B - Galax,TAZEWELL,502 - Graham,Graham,297015,51185000502,3849,2617,98
R13,R13B - Galax,BLAND,401 - Rocky Gap,Rocky Gap,295541,51021000401,1224,857,23
R13,R13B - Galax,TAZEWELL,209 - Jeffersonville,Jeffersonville,297005,51185000209,3931,2833,81
R13,R13B - Galax,WASHINGTON,701 - High Point,High Point,297045,51191000701,2342,1442,54
R13,R13B - Galax,GRAYSON,302 - Fairview,Fairview,296129,51077000302,1640,1062,47
R13,R13B - Galax,SCOTT,202 - Weber City East,Weber City East,296861,51169000202,1049,696,9
R13,R13B - Galax,LEE,503 - Robbins Chapel,Robbins Chapel,296386,51105000503,194,141,5
R13,R13B - Galax,CARROLL,102 - St Paul,St Paul,295631,51035000102,1352,905,29
R13,R13B - Galax,BUCHANAN,301 - Slate,Slate,295581,51027000301,1226,868,40
R13,R13B - Galax,NORTON CITY,001 - East Ward,East Ward,297432,51720000001,2660,1999,136
R13,R13B - Galax,BRISTOL CITY,003 - Third Precinct,Third Precinct,297120,51520000003,2525,1955,189
R13,R13B - Galax,RUSSELL,501 - West Lebanon,West Lebanon,296857,51167000501,3261,2424,108
R13,R13B - Galax,TAZEWELL,501 - Springville,Springville,297014,51185000501,2071,1361,18
R13,R13B - Galax,GRAYSON,402 - Providence,Providence,296131,51077000402,1364,907,34
R13,R13B - Galax,DICKENSON,303 - Ridge,Ridge,295767,51051000303,623,427,11
R13,R13B - Galax,DICKENSON,401 - Haysi-Colley,Haysi-Colley,295769,51051000401,1942,1419,116
R13,R13B - Galax,BUCHANAN,503 - Vansant,Vansant,295587,51027000503,840,657,32
R13,R13B - Galax,RUSSELL,602 - Elk Garden,Elk Garden,296856,51167000602,1953,1289,30
R13,R13B - Galax,SMYTH,101 - Saltville,Saltville,296891,51173000101,2830,2058,50
R13,R13B - Galax,GRAYSON,107 - Troutdale,Troutdale,296124,51077000107,195,139,3
R13,R13B - Galax,LEE,201 - Blackwater,Blackwater,296373,51105000201,305,203,5
R13,R13B - Galax,RUSSELL,101 - Moccasin,Moccasin,296844,51167000101,1393,923,21
R13,R13B - Galax,RUSSELL,401 - Drill,Drill,296854,51167000401,163,117,8
R13,R13B - Galax,TAZEWELL,109 - Bishop,Bishop,296998,51185000109,393,303,4
R13,R13B - Galax,BUCHANAN,702 - Contrary,Contrary,295592,51027000702,827,606,32
R13,R13B - Galax,LEE,403 - Seminary,Seminary,296382,51105000403,677,434,13
R13,R13B - Galax,WASHINGTON,501 - Rhea Valley,Rhea Valley,297039,51191000501,3701,2365,63
